# ja/nein/Enthaltung/ungueltig/nichtabgegeben: votes cast in each category across all Abstimmungen in range
# total_votes: sum of the above
# ratio_*: category / total_votes (weighted per vote, so a day with many bundled votes counts more)
# days_present/days_total/days_absent: sitting days attended/total/missed
#   (a day counts as attended if the member cast a real vote on at least one Abstimmung that day)
# ratio_days_present/ratio_days_absent: days_present/days_absent divided by days_total (weighted per day, not per vote)
Fraktion/Gruppe;Vorname;Name;ja;nein;Enthaltung;ungültig;nichtabgegeben;total_votes;ratio_ja;ratio_nein;ratio_Enthaltung;ratio_ungültig;ratio_nichtabgegeben;days_present;days_total;days_absent;ratio_days_present;ratio_days_absent;slug
FDP;Thomas;Hacker;121;77;22;0;24;244;0.4959016393442623;0.3155737704918033;0.09016393442622951;0.0;0.09836065573770492;92;101;9;0.9108910891089109;0.0891089108910891;thomas-hacker
DIE LINKE.;Diether;Dehm;58;133;29;0;24;244;0.23770491803278687;0.5450819672131147;0.11885245901639344;0.0;0.09836065573770492;90;101;11;0.8910891089108911;0.10891089108910891;diether-dehm
CDU/CSU;Thomas;Bareiß;150;70;0;0;24;244;0.6147540983606558;0.28688524590163933;0.0;0.0;0.09836065573770492;97;101;4;0.9603960396039604;0.039603960396039604;thomas-bareiss
CDU/CSU;Marcus;Weinberg (Hamburg);148;71;1;0;24;244;0.6065573770491803;0.29098360655737704;0.004098360655737705;0.0;0.09836065573770492;93;101;8;0.9207920792079208;0.07920792079207921;marcus-weinberg-hamburg
CDU/CSU;Andreas G.;Lämmel;143;74;3;0;24;244;0.5860655737704918;0.30327868852459017;0.012295081967213115;0.0;0.09836065573770492;90;101;11;0.8910891089108911;0.10891089108910891;andreas-g-lammel
SPD;Katja;Mast;147;73;0;0;24;244;0.6024590163934426;0.29918032786885246;0.0;0.0;0.09836065573770492;93;101;8;0.9207920792079208;0.07920792079207921;katja-mast
DIE LINKE.;Achim;Kessler;67;126;26;0;25;244;0.27459016393442626;0.5163934426229508;0.10655737704918032;0.0;0.10245901639344263;93;101;8;0.9207920792079208;0.07920792079207921;achim-kessler
AfD;Dirk;Spaniel;64;147;8;0;25;244;0.26229508196721313;0.6024590163934426;0.03278688524590164;0.0;0.10245901639344263;92;101;9;0.9108910891089109;0.0891089108910891;dirk-spaniel
FDP;Christian;Sauter;112;83;24;0;25;244;0.45901639344262296;0.3401639344262295;0.09836065573770492;0.0;0.10245901639344263;90;101;11;0.8910891089108911;0.10891089108910891;christian-sauter
SPD;Kerstin;Griese;145;74;0;0;25;244;0.5942622950819673;0.30327868852459017;0.0;0.0;0.10245901639344263;94;101;7;0.9306930693069307;0.06930693069306931;kerstin-griese
SPD;Karl-Heinz;Brunner;146;72;1;0;25;244;0.5983606557377049;0.29508196721311475;0.004098360655737705;0.0;0.10245901639344263;95;101;6;0.9405940594059405;0.0594059405940594;karl-heinz-brunner
DIE LINKE.;Helin Evrim;Sommer;64;133;22;0;25;244;0.26229508196721313;0.5450819672131147;0.09016393442622951;0.0;0.10245901639344263;89;101;12;0.8811881188118812;0.1188118811881188;helin-evrim-sommer
CDU/CSU;Astrid;Damerow;145;74;0;0;25;244;0.5942622950819673;0.30327868852459017;0.0;0.0;0.10245901639344263;89;101;12;0.8811881188118812;0.1188118811881188;astrid-damerow
AfD;Christian;Wirth;64;141;14;0;25;244;0.26229508196721313;0.5778688524590164;0.05737704918032787;0.0;0.10245901639344263;93;101;8;0.9207920792079208;0.07920792079207921;christian-wirth
SPD;Andreas;Rimkus;138;80;1;0;25;244;0.5655737704918032;0.32786885245901637;0.004098360655737705;0.0;0.10245901639344263;87;101;14;0.8613861386138614;0.13861386138613863;andreas-rimkus
DIE LINKE.;Jan;Korte;64;128;27;0;25;244;0.26229508196721313;0.5245901639344263;0.11065573770491803;0.0;0.10245901639344263;89;101;12;0.8811881188118812;0.1188118811881188;jan-korte
AfD;Joana;Cotar;62;132;14;0;25;233;0.26609442060085836;0.5665236051502146;0.060085836909871244;0.0;0.1072961373390558;91;98;7;0.9285714285714286;0.07142857142857142;joana-cotar
BÜ90/GR;Manuela;Rottmann;110;79;30;0;25;244;0.45081967213114754;0.3237704918032787;0.12295081967213115;0.0;0.10245901639344263;91;101;10;0.900990099009901;0.09900990099009901;manuela-rottmann
FDP;Britta Katharina;Dassler;122;79;18;0;25;244;0.5;0.3237704918032787;0.07377049180327869;0.0;0.10245901639344263;90;101;11;0.8910891089108911;0.10891089108910891;britta-katharina-dassler
AfD;Marc;Bernhard;66;146;7;0;25;244;0.27049180327868855;0.5983606557377049;0.028688524590163935;0.0;0.10245901639344263;90;101;11;0.8910891089108911;0.10891089108910891;marc-bernhard
FDP;Ulla;Ihnen;117;79;23;0;25;244;0.47950819672131145;0.3237704918032787;0.0942622950819672;0.0;0.10245901639344263;90;101;11;0.8910891089108911;0.10891089108910891;ulla-ihnen
CDU/CSU;Michael;Stübgen;73;39;0;0;25;137;0.5328467153284672;0.2846715328467153;0.0;0.0;0.18248175182481752;38;47;9;0.8085106382978723;0.19148936170212766;michael-stubgen
AfD;Leif-Erik;Holm;68;141;10;0;25;244;0.2786885245901639;0.5778688524590164;0.040983606557377046;0.0;0.10245901639344263;93;101;8;0.9207920792079208;0.07920792079207921;leif-erik-holm
CDU/CSU;Albert;Rupprecht;145;74;0;0;25;244;0.5942622950819673;0.30327868852459017;0.0;0.0;0.10245901639344263;90;101;11;0.8910891089108911;0.10891089108910891;albert-rupprecht
BÜ90/GR;Anton;Hofreiter;97;89;33;0;25;244;0.3975409836065574;0.36475409836065575;0.13524590163934427;0.0;0.10245901639344263;98;101;3;0.9702970297029703;0.0297029702970297;anton-hofreiter
FDP;Oliver;Luksic;116;83;19;0;26;244;0.47540983606557374;0.3401639344262295;0.0778688524590164;0.0;0.10655737704918032;91;101;10;0.900990099009901;0.09900990099009901;oliver-luksic
CDU/CSU;Karsten;Möring;143;75;0;0;26;244;0.5860655737704918;0.3073770491803279;0.0;0.0;0.10655737704918032;92;101;9;0.9108910891089109;0.0891089108910891;karsten-moring
SPD;Karl;Lauterbach;141;77;0;0;26;244;0.5778688524590164;0.3155737704918033;0.0;0.0;0.10655737704918032;92;101;9;0.9108910891089109;0.0891089108910891;karl-lauterbach
AfD;Tino;Chrupalla;66;142;10;0;26;244;0.27049180327868855;0.5819672131147541;0.040983606557377046;0.0;0.10655737704918032;94;101;7;0.9306930693069307;0.06930693069306931;tino-chrupalla
CDU/CSU;Mechthild;Heil;147;71;0;0;26;244;0.6024590163934426;0.29098360655737704;0.0;0.0;0.10655737704918032;91;101;10;0.900990099009901;0.09900990099009901;mechthild-heil
AfD;Jens;Kestner;66;139;13;0;26;244;0.27049180327868855;0.569672131147541;0.05327868852459016;0.0;0.10655737704918032;94;101;7;0.9306930693069307;0.06930693069306931;jens-kestner
CDU/CSU;Eberhard;Gienger;148;70;0;0;26;244;0.6065573770491803;0.28688524590163933;0.0;0.0;0.10655737704918032;93;101;8;0.9207920792079208;0.07920792079207921;eberhard-gienger
FDP;Jürgen;Martens;114;83;21;0;26;244;0.4672131147540984;0.3401639344262295;0.0860655737704918;0.0;0.10655737704918032;93;101;8;0.9207920792079208;0.07920792079207921;jurgen-martens
CDU/CSU;Marlene;Mortler;54;27;0;0;26;107;0.5046728971962616;0.2523364485981308;0.0;0.0;0.24299065420560748;26;36;10;0.7222222222222222;0.2777777777777778;marlene-mortler
FDP;Alexander;Müller;115;78;25;0;26;244;0.4713114754098361;0.319672131147541;0.10245901639344263;0.0;0.10655737704918032;92;101;9;0.9108910891089109;0.0891089108910891;alexander-muller
CDU/CSU;Alexander;Hoffmann;145;73;0;0;26;244;0.5942622950819673;0.29918032786885246;0.0;0.0;0.10655737704918032;90;101;11;0.8910891089108911;0.10891089108910891;alexander-hoffmann
CDU/CSU;Patrick;Schnieder;148;70;0;0;26;244;0.6065573770491803;0.28688524590163933;0.0;0.0;0.10655737704918032;90;101;11;0.8910891089108911;0.10891089108910891;patrick-schnieder
CDU/CSU;Veronika;Bellmann;131;75;11;0;27;244;0.5368852459016393;0.3073770491803279;0.045081967213114756;0.0;0.11065573770491803;86;101;15;0.8514851485148515;0.1485148514851485;veronika-bellmann
SPD;Stefan;Schwartze;143;74;0;0;27;244;0.5860655737704918;0.30327868852459017;0.0;0.0;0.11065573770491803;91;101;10;0.900990099009901;0.09900990099009901;stefan-schwartze
SPD;Edgar;Franke;146;71;0;0;27;244;0.5983606557377049;0.29098360655737704;0.0;0.0;0.11065573770491803;93;101;8;0.9207920792079208;0.07920792079207921;edgar-franke
DIE LINKE.;Sören;Pellmann;65;128;24;0;27;244;0.26639344262295084;0.5245901639344263;0.09836065573770492;0.0;0.11065573770491803;87;101;14;0.8613861386138614;0.13861386138613863;soren-pellmann
AfD;Harald;Weyel;62;143;12;0;27;244;0.2540983606557377;0.5860655737704918;0.04918032786885246;0.0;0.11065573770491803;93;101;8;0.9207920792079208;0.07920792079207921;harald-weyel
SPD;Michael;Groß;141;76;0;0;27;244;0.5778688524590164;0.3114754098360656;0.0;0.0;0.11065573770491803;89;101;12;0.8811881188118812;0.1188118811881188;michael-gross
BÜ90/GR;Ekin;Deligöz;100;86;31;0;27;244;0.4098360655737705;0.3524590163934426;0.12704918032786885;0.0;0.11065573770491803;93;101;8;0.9207920792079208;0.07920792079207921;ekin-deligoz
DIE LINKE.;Anke;Domscheit-Berg;63;122;32;0;27;244;0.2581967213114754;0.5;0.13114754098360656;0.0;0.11065573770491803;85;101;16;0.8415841584158416;0.15841584158415842;anke-domscheit-berg
CDU/CSU;Christian;Hirte;148;69;0;0;27;244;0.6065573770491803;0.2827868852459016;0.0;0.0;0.11065573770491803;92;101;9;0.9108910891089109;0.0891089108910891;christian-hirte
SPD;Dagmar;Schmidt (Wetzlar);143;74;0;0;27;244;0.5860655737704918;0.30327868852459017;0.0;0.0;0.11065573770491803;90;101;11;0.8910891089108911;0.10891089108910891;dagmar-schmidt-wetzlar
AfD;Rüdiger;Lucassen;69;136;12;0;27;244;0.2827868852459016;0.5573770491803278;0.04918032786885246;0.0;0.11065573770491803;90;101;11;0.8910891089108911;0.10891089108910891;rudiger-lucassen
SPD;Manja;Schüle;71;39;0;0;27;137;0.5182481751824818;0.2846715328467153;0.0;0.0;0.19708029197080293;37;47;10;0.7872340425531915;0.2127659574468085;manja-schule
SPD;Ursula;Schulte;143;73;1;0;27;244;0.5860655737704918;0.29918032786885246;0.004098360655737705;0.0;0.11065573770491803;91;101;10;0.900990099009901;0.09900990099009901;ursula-schulte
AfD;Thomas;Ehrhorn;60;146;10;0;28;244;0.2459016393442623;0.5983606557377049;0.040983606557377046;0.0;0.11475409836065574;90;101;11;0.8910891089108911;0.10891089108910891;thomas-ehrhorn
CDU/CSU;Monika;Grütters;148;68;0;0;28;244;0.6065573770491803;0.2786885245901639;0.0;0.0;0.11475409836065574;91;101;10;0.900990099009901;0.09900990099009901;monika-grutters
FDP;Manfred;Todtenhausen;114;81;21;0;28;244;0.4672131147540984;0.3319672131147541;0.0860655737704918;0.0;0.11475409836065574;88;101;13;0.8712871287128713;0.12871287128712872;manfred-todtenhausen
CDU/CSU;Stephan;Stracke;144;72;0;0;28;244;0.5901639344262295;0.29508196721311475;0.0;0.0;0.11475409836065574;92;101;9;0.9108910891089109;0.0891089108910891;stephan-stracke
AfD;Martin;Hess;64;142;10;0;28;244;0.26229508196721313;0.5819672131147541;0.040983606557377046;0.0;0.11475409836065574;90;101;11;0.8910891089108911;0.10891089108910891;martin-hess
FDP;Alexander;Kulitz;110;81;25;0;28;244;0.45081967213114754;0.3319672131147541;0.10245901639344263;0.0;0.11475409836065574;91;101;10;0.900990099009901;0.09900990099009901;alexander-kulitz
SPD;Udo;Schiefner;147;69;0;0;28;244;0.6024590163934426;0.2827868852459016;0.0;0.0;0.11475409836065574;88;101;13;0.8712871287128713;0.12871287128712872;udo-schiefner
FDP;Nicola;Beer;43;27;9;0;28;107;0.40186915887850466;0.2523364485981308;0.08411214953271028;0.0;0.2616822429906542;29;36;7;0.8055555555555556;0.19444444444444445;nicola-beer
DIE LINKE.;Lorenz Gösta;Beutin;57;134;25;0;28;244;0.2336065573770492;0.5491803278688525;0.10245901639344263;0.0;0.11475409836065574;84;101;17;0.8316831683168316;0.16831683168316833;lorenz-gosta-beutin
SPD;Bärbel;Kofler;146;70;0;0;28;244;0.5983606557377049;0.28688524590163933;0.0;0.0;0.11475409836065574;91;101;10;0.900990099009901;0.09900990099009901;barbel-kofler
CDU/CSU;Ingo;Wellenreuther;138;75;3;0;28;244;0.5655737704918032;0.3073770491803279;0.012295081967213115;0.0;0.11475409836065574;86;101;15;0.8514851485148515;0.1485148514851485;ingo-wellenreuther
BÜ90/GR;Uwe;Kekeritz;98;86;32;0;28;244;0.4016393442622951;0.3524590163934426;0.13114754098360656;0.0;0.11475409836065574;92;101;9;0.9108910891089109;0.0891089108910891;uwe-kekeritz
FDP;Hagen;Reinhold;117;77;22;0;28;244;0.47950819672131145;0.3155737704918033;0.09016393442622951;0.0;0.11475409836065574;87;101;14;0.8613861386138614;0.13861386138613863;hagen-reinhold
BÜ90/GR;Irene;Mihalic;97;84;34;0;29;244;0.3975409836065574;0.3442622950819672;0.13934426229508196;0.0;0.11885245901639344;89;101;12;0.8811881188118812;0.1188118811881188;irene-mihalic
FDP;Manuel;Höferlin;120;75;20;0;29;244;0.4918032786885246;0.3073770491803279;0.08196721311475409;0.0;0.11885245901639344;89;101;12;0.8811881188118812;0.1188118811881188;manuel-hoferlin
SPD;Sabine;Poschmann;144;71;0;0;29;244;0.5901639344262295;0.29098360655737704;0.0;0.0;0.11885245901639344;88;101;13;0.8712871287128713;0.12871287128712872;sabine-poschmann
DIE LINKE.;Kerstin;Kassner;65;123;27;0;29;244;0.26639344262295084;0.5040983606557377;0.11065573770491803;0.0;0.11885245901639344;92;101;9;0.9108910891089109;0.0891089108910891;kerstin-kassner
SPD;Rita;Schwarzelühr-Sutter;146;69;0;0;29;244;0.5983606557377049;0.2827868852459016;0.0;0.0;0.11885245901639344;92;101;9;0.9108910891089109;0.0891089108910891;rita-schwarzeluhr-sutter
AfD;Enrico;Komning;62;137;15;0;30;244;0.2540983606557377;0.5614754098360656;0.06147540983606557;0.0;0.12295081967213115;88;101;13;0.8712871287128713;0.12871287128712872;enrico-komning
SPD;Eva;Högl;86;46;0;0;30;162;0.5308641975308642;0.2839506172839506;0.0;0.0;0.18518518518518517;45;58;13;0.7758620689655172;0.22413793103448276;eva-hogl
SPD;Bärbel;Bas;142;72;0;0;30;244;0.5819672131147541;0.29508196721311475;0.0;0.0;0.12295081967213115;89;101;12;0.8811881188118812;0.1188118811881188;barbel-bas
SPD;Ralf;Kapschack;132;82;0;0;30;244;0.5409836065573771;0.3360655737704918;0.0;0.0;0.12295081967213115;93;101;8;0.9207920792079208;0.07920792079207921;ralf-kapschack
CDU/CSU;Torbjörn;Kartes;144;69;1;0;30;244;0.5901639344262295;0.2827868852459016;0.004098360655737705;0.0;0.12295081967213115;87;101;14;0.8613861386138614;0.13861386138613863;torbjorn-kartes
AfD;Matthias;Büttner;56;144;14;0;30;244;0.22950819672131148;0.5901639344262295;0.05737704918032787;0.0;0.12295081967213115;87;101;14;0.8613861386138614;0.13861386138613863;matthias-buttner
AfD;Stephan;Protschka;64;141;9;0;30;244;0.26229508196721313;0.5778688524590164;0.036885245901639344;0.0;0.12295081967213115;90;101;11;0.8910891089108911;0.10891089108910891;stephan-protschka
CDU/CSU;Thomas;Maizière;142;71;1;0;30;244;0.5819672131147541;0.29098360655737704;0.004098360655737705;0.0;0.12295081967213115;94;101;7;0.9306930693069307;0.06930693069306931;thomas-maiziere
BÜ90/GR;Omid;Nouripour;108;80;25;0;31;244;0.4426229508196721;0.32786885245901637;0.10245901639344263;0.0;0.12704918032786885;91;101;10;0.900990099009901;0.09900990099009901;omid-nouripour
FDP;Daniela;Kluckert;113;77;23;0;31;244;0.46311475409836067;0.3155737704918033;0.0942622950819672;0.0;0.12704918032786885;88;101;13;0.8712871287128713;0.12871287128712872;daniela-kluckert
BÜ90/GR;Sven-Christian;Kindler;91;89;33;0;31;244;0.3729508196721312;0.36475409836065575;0.13524590163934427;0.0;0.12704918032786885;92;101;9;0.9108910891089109;0.0891089108910891;sven-christian-kindler
CDU/CSU;Stephan;Mayer (Altötting);144;69;0;0;31;244;0.5901639344262295;0.2827868852459016;0.0;0.0;0.12704918032786885;93;101;8;0.9207920792079208;0.07920792079207921;stephan-mayer-altotting
DIE LINKE.;Andrej;Hunko;60;134;19;0;31;244;0.2459016393442623;0.5491803278688525;0.0778688524590164;0.0;0.12704918032786885;90;101;11;0.8910891089108911;0.10891089108910891;andrej-hunko
DIE LINKE.;Dietmar;Bartsch;66;121;26;0;31;244;0.27049180327868855;0.4959016393442623;0.10655737704918032;0.0;0.12704918032786885;93;101;8;0.9207920792079208;0.07920792079207921;dietmar-bartsch
CDU/CSU;Oliver;Grundmann;146;67;0;0;31;244;0.5983606557377049;0.27459016393442626;0.0;0.0;0.12704918032786885;94;101;7;0.9306930693069307;0.06930693069306931;oliver-grundmann
BÜ90/GR;Beate;Müller-Gemmeke;93;94;26;0;31;244;0.38114754098360654;0.38524590163934425;0.10655737704918032;0.0;0.12704918032786885;93;101;8;0.9207920792079208;0.07920792079207921;beate-muller-gemmeke
SPD;Hilde;Mattheis;108;102;3;0;31;244;0.4426229508196721;0.4180327868852459;0.012295081967213115;0.0;0.12704918032786885;88;101;13;0.8712871287128713;0.12871287128712872;hilde-mattheis
BÜ90/GR;Stephan;Kühn (Dresden);67;66;17;0;32;182;0.36813186813186816;0.3626373626373626;0.09340659340659341;0.0;0.17582417582417584;58;71;13;0.8169014084507042;0.18309859154929578;stephan-kuhn-dresden
AfD;Paul Viktor;Podolay;62;138;12;0;32;244;0.2540983606557377;0.5655737704918032;0.04918032786885246;0.0;0.13114754098360656;89;101;12;0.8811881188118812;0.1188118811881188;paul-viktor-podolay
DIE LINKE.;Katja;Kipping;53;129;30;0;32;244;0.21721311475409835;0.5286885245901639;0.12295081967213115;0.0;0.13114754098360656;88;101;13;0.8712871287128713;0.12871287128712872;katja-kipping
BÜ90/GR;Kerstin;Andreae;48;35;5;0;32;120;0.4;0.2916666666666667;0.041666666666666664;0.0;0.26666666666666666;33;40;7;0.825;0.175;kerstin-andreae
BÜ90/GR;Anna;Christmann;105;80;27;0;32;244;0.430327868852459;0.32786885245901637;0.11065573770491803;0.0;0.13114754098360656;88;101;13;0.8712871287128713;0.12871287128712872;anna-christmann
SPD;Ute;Vogt;142;70;0;0;32;244;0.5819672131147541;0.28688524590163933;0.0;0.0;0.13114754098360656;85;101;16;0.8415841584158416;0.15841584158415842;ute-vogt
SPD;Elvan;Korkmaz-Emre;64;30;5;0;32;131;0.48854961832061067;0.22900763358778625;0.03816793893129771;0.0;0.24427480916030533;49;64;15;0.765625;0.234375;elvan-korkmaz-emre
CDU/CSU;Johann David;Wadephul;149;63;0;0;32;244;0.610655737704918;0.2581967213114754;0.0;0.0;0.13114754098360656;91;101;10;0.900990099009901;0.09900990099009901;johann-david-wadephul
DIE LINKE.;Heike;Hänsel;63;129;20;0;32;244;0.2581967213114754;0.5286885245901639;0.08196721311475409;0.0;0.13114754098360656;90;101;11;0.8910891089108911;0.10891089108910891;heike-hansel
AfD;Siegbert;Droese;55;146;11;0;32;244;0.22540983606557377;0.5983606557377049;0.045081967213114756;0.0;0.13114754098360656;88;101;13;0.8712871287128713;0.12871287128712872;siegbert-droese
CDU/CSU;Ronja;Kemmer;139;72;1;0;32;244;0.569672131147541;0.29508196721311475;0.004098360655737705;0.0;0.13114754098360656;81;101;20;0.801980198019802;0.19801980198019803;ronja-kemmer
CDU/CSU;Katrin;Staffler;138;73;0;0;33;244;0.5655737704918032;0.29918032786885246;0.0;0.0;0.13524590163934427;89;101;12;0.8811881188118812;0.1188118811881188;katrin-staffler
CDU/CSU;Norbert;Barthle;142;69;0;0;33;244;0.5819672131147541;0.2827868852459016;0.0;0.0;0.13524590163934427;89;101;12;0.8811881188118812;0.1188118811881188;norbert-barthle
CDU/CSU;Anja;Karliczek;143;68;0;0;33;244;0.5860655737704918;0.2786885245901639;0.0;0.0;0.13524590163934427;92;101;9;0.9108910891089109;0.0891089108910891;anja-karliczek
SPD;Ulla;Schmidt (Aachen);143;68;0;0;33;244;0.5860655737704918;0.2786885245901639;0.0;0.0;0.13524590163934427;92;101;9;0.9108910891089109;0.0891089108910891;ulla-schmidt-aachen
FDP;Judith;Skudelny;112;79;20;0;33;244;0.45901639344262296;0.3237704918032787;0.08196721311475409;0.0;0.13524590163934427;84;101;17;0.8316831683168316;0.16831683168316833;judith-skudelny
FDP;Florian;Toncar;121;72;18;0;33;244;0.4959016393442623;0.29508196721311475;0.07377049180327869;0.0;0.13524590163934427;91;101;10;0.900990099009901;0.09900990099009901;florian-toncar
FDP;Michael Georg;Link (Heilbronn);97;67;15;0;33;212;0.45754716981132076;0.3160377358490566;0.07075471698113207;0.0;0.15566037735849056;79;90;11;0.8777777777777778;0.12222222222222222;michael-georg-link-heilbronn
AfD;Norbert;Kleinwächter;64;129;18;0;33;244;0.26229508196721313;0.5286885245901639;0.07377049180327869;0.0;0.13524590163934427;88;101;13;0.8712871287128713;0.12871287128712872;norbert-kleinwachter
CDU/CSU;Michaela;Noll;139;71;1;0;33;244;0.569672131147541;0.29098360655737704;0.004098360655737705;0.0;0.13524590163934427;81;101;20;0.801980198019802;0.19801980198019803;michaela-noll
SPD;Wiebke;Esdar;136;73;1;0;34;244;0.5573770491803278;0.29918032786885246;0.004098360655737705;0.0;0.13934426229508196;82;101;19;0.8118811881188119;0.18811881188118812;wiebke-esdar
CDU/CSU;Eckhard;Gnodtke;134;74;2;0;34;244;0.5491803278688525;0.30327868852459017;0.00819672131147541;0.0;0.13934426229508196;91;101;10;0.900990099009901;0.09900990099009901;eckhard-gnodtke
FDP;Katrin;Helling-Plahr;112;77;21;0;34;244;0.45901639344262296;0.3155737704918033;0.0860655737704918;0.0;0.13934426229508196;86;101;15;0.8514851485148515;0.1485148514851485;katrin-helling-plahr
CDU/CSU;Mark;Helfrich;142;68;0;0;34;244;0.5819672131147541;0.2786885245901639;0.0;0.0;0.13934426229508196;89;101;12;0.8811881188118812;0.1188118811881188;mark-helfrich
CDU/CSU;Dietlind;Tiemann;132;75;3;0;34;244;0.5409836065573771;0.3073770491803279;0.012295081967213115;0.0;0.13934426229508196;85;101;16;0.8415841584158416;0.15841584158415842;dietlind-tiemann
AfD;Markus;Frohnmaier;62;134;14;0;34;244;0.2540983606557377;0.5491803278688525;0.05737704918032787;0.0;0.13934426229508196;88;101;13;0.8712871287128713;0.12871287128712872;markus-frohnmaier
DIE LINKE.;Michel;Brandt;64;127;19;0;34;244;0.26229508196721313;0.5204918032786885;0.0778688524590164;0.0;0.13934426229508196;84;101;17;0.8316831683168316;0.16831683168316833;michel-brandt
Fraktionslos;Georg;Nüßlein;136;72;1;0;35;244;0.5573770491803278;0.29508196721311475;0.004098360655737705;0.0;0.14344262295081966;85;101;16;0.8415841584158416;0.15841584158415842;georg-nusslein
CDU/CSU;Norbert;Brackmann;141;68;0;0;35;244;0.5778688524590164;0.2786885245901639;0.0;0.0;0.14344262295081966;90;101;11;0.8910891089108911;0.10891089108910891;norbert-brackmann
SPD;Dietmar;Nietan;138;71;0;0;35;244;0.5655737704918032;0.29098360655737704;0.0;0.0;0.14344262295081966;85;101;16;0.8415841584158416;0.15841584158415842;dietmar-nietan
FDP;Wolfgang;Kubicki;115;70;24;0;35;244;0.4713114754098361;0.28688524590163933;0.09836065573770492;0.0;0.14344262295081966;94;101;7;0.9306930693069307;0.06930693069306931;wolfgang-kubicki
CDU/CSU;Kees;Vries;139;69;1;0;35;244;0.569672131147541;0.2827868852459016;0.004098360655737705;0.0;0.14344262295081966;88;101;13;0.8712871287128713;0.12871287128712872;kees-vries
AfD;Jörg;Schneider;59;137;12;0;36;244;0.24180327868852458;0.5614754098360656;0.04918032786885246;0.0;0.14754098360655737;87;101;14;0.8613861386138614;0.13861386138613863;jorg-schneider
CDU/CSU;Günter;Krings;145;63;0;0;36;244;0.5942622950819673;0.2581967213114754;0.0;0.0;0.14754098360655737;89;101;12;0.8811881188118812;0.1188118811881188;gunter-krings
DIE LINKE.;Harald;Weinberg;61;124;23;0;36;244;0.25;0.5081967213114754;0.0942622950819672;0.0;0.14754098360655737;80;101;21;0.7920792079207921;0.2079207920792079;harald-weinberg
DIE LINKE.;Christine;Buchholz;57;128;23;0;36;244;0.2336065573770492;0.5245901639344263;0.0942622950819672;0.0;0.14754098360655737;89;101;12;0.8811881188118812;0.1188118811881188;christine-buchholz
BÜ90/GR;Manuel;Sarrazin;103;77;28;0;36;244;0.42213114754098363;0.3155737704918033;0.11475409836065574;0.0;0.14754098360655737;85;101;16;0.8415841584158416;0.15841584158415842;manuel-sarrazin
DIE LINKE.;Fabio;De Masi;63;120;25;0;36;244;0.2581967213114754;0.4918032786885246;0.10245901639344263;0.0;0.14754098360655737;89;101;12;0.8811881188118812;0.1188118811881188;fabio-de-masi
DIE LINKE.;Heidrun;Bluhm-Förster;32;56;17;0;36;141;0.22695035460992907;0.3971631205673759;0.12056737588652482;0.0;0.2553191489361702;53;66;13;0.803030303030303;0.19696969696969696;heidrun-bluhm-forster
CDU/CSU;Marco;Wanderwitz;145;62;1;0;36;244;0.5942622950819673;0.2540983606557377;0.004098360655737705;0.0;0.14754098360655737;93;101;8;0.9207920792079208;0.07920792079207921;marco-wanderwitz
BÜ90/GR;Ingrid;Nestle;95;81;32;0;36;244;0.38934426229508196;0.3319672131147541;0.13114754098360656;0.0;0.14754098360655737;86;101;15;0.8514851485148515;0.1485148514851485;ingrid-nestle
FDP;Frank;Schäffler;107;81;20;0;36;244;0.4385245901639344;0.3319672131147541;0.08196721311475409;0.0;0.14754098360655737;88;101;13;0.8712871287128713;0.12871287128712872;frank-schaffler
SPD;Susann;Rüthrich;141;65;1;0;37;244;0.5778688524590164;0.26639344262295084;0.004098360655737705;0.0;0.15163934426229508;84;101;17;0.8316831683168316;0.16831683168316833;susann-ruthrich
BÜ90/GR;Franziska;Brantner;100;80;27;0;37;244;0.4098360655737705;0.32786885245901637;0.11065573770491803;0.0;0.15163934426229508;94;101;7;0.9306930693069307;0.06930693069306931;franziska-brantner
AfD;Alice;Weidel;59;136;12;0;37;244;0.24180327868852458;0.5573770491803278;0.04918032786885246;0.0;0.15163934426229508;86;101;15;0.8514851485148515;0.1485148514851485;alice-weidel
FDP;Marie-Agnes;Strack-Zimmermann;114;73;20;0;37;244;0.4672131147540984;0.29918032786885246;0.08196721311475409;0.0;0.15163934426229508;89;101;12;0.8811881188118812;0.1188118811881188;marie-agnes-strack-zimmermann
CDU/CSU;Paul;Ziemiak;139;68;0;0;37;244;0.569672131147541;0.2786885245901639;0.0;0.0;0.15163934426229508;87;101;14;0.8613861386138614;0.13861386138613863;paul-ziemiak
Fraktionslos;Lars;Herrmann;71;127;9;0;37;244;0.29098360655737704;0.5204918032786885;0.036885245901639344;0.0;0.15163934426229508;83;101;18;0.8217821782178217;0.1782178217821782;lars-herrmann
AfD;Thomas;Seitz;53;135;19;0;37;244;0.21721311475409835;0.5532786885245902;0.0778688524590164;0.0;0.15163934426229508;82;101;19;0.8118811881188119;0.18811881188118812;thomas-seitz
SPD;Martin;Gerster;139;68;0;0;37;244;0.569672131147541;0.2786885245901639;0.0;0.0;0.15163934426229508;89;101;12;0.8811881188118812;0.1188118811881188;martin-gerster
SPD;Dirk;Wiese;140;66;0;0;38;244;0.5737704918032787;0.27049180327868855;0.0;0.0;0.1557377049180328;84;101;17;0.8316831683168316;0.16831683168316833;dirk-wiese
